start_time,end_time,speech,start_frame,end_frame
1980,5900,では日曜10時に　担当の者がお伺いいたします,47,141
1980,5900,那麼週日10點 負責人將會前往,47,141
5900,8580,お時間をいただき　ありがとうございました,141,205
5900,8580,感謝您百忙之中抽空接聽電話,141,205
31280,34290,睦さん　祥子さんがいらっしゃいましたよ,749,822
31280,34290,睦小姐 祥子小姐來了,749,822
36710,39100,既にほかのメンバーはそろいましてよ,880,937
36710,39100,其他成員已經到齊了,880,937
39390,40600,残るはあなただけ,944,973
39390,40600,只差妳了,944,973
40930,41720,入る,981,1000
40930,41720,我加入,981,1000
45810,47710,後戻りはできませんわよ,1098,1143
45810,47710,沒有回頭路哦,1098,1143
49820,52950,祥が　壊れそうだから,1194,1269
49820,52950,因為妳快壞掉了,1194,1269
54020,55700,いいご身分ですわね,1295,1335
54020,55700,真是高高在上啊,1295,1335
58240,58710,ごめん…,1396,1407
58240,58710,對不…,1396,1407
58710,60240,心配は結構,1407,1444
58710,60240,不勞妳操心,1407,1444
61300,64940,弱い私は　もう死にました,1469,1557
61300,64940,軟弱的我 已經死去了,1469,1557
66540,66960,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,1595,1605
66540,66580,もしこの雨が上がっても,1595,1596
66540,66580,もしこの雨が上がっても,1595,1596
66540,66960,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,1595,1605
66540,66580,もしこの雨が上がっても,1595,1596
66540,66580,もしこの雨が上がっても,1595,1596
66580,66620,もしこの雨が上がっても,1596,1597
66580,66620,もしこの雨が上がっても,1596,1597
66580,66620,もしこの雨が上がっても,1596,1597
66580,66620,もしこの雨が上がっても,1596,1597
66580,67000,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,1596,1606
66580,66960,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,1596,1605
66580,66620,即使雨過天晴,1596,1597
66580,66580,即使雨過天晴,1596,1596
66580,66620,即使雨過天晴,1596,1597
66580,66620,即使雨過天晴,1596,1597
66580,66580,即使雨過天晴,1596,1596
66580,66620,即使雨過天晴,1596,1597
66580,67000,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,1596,1606
66580,66960,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,1596,1605
66580,66620,即使雨過天晴,1596,1597
66580,66580,即使雨過天晴,1596,1596
66580,66620,即使雨過天晴,1596,1597
66580,66620,即使雨過天晴,1596,1597
66580,66580,即使雨過天晴,1596,1596
66580,66620,即使雨過天晴,1596,1597
66620,67040,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,1597,1607
66620,66670,もしこの雨が上がっても,1597,1598
66620,66670,もしこの雨が上がっても,1597,1598
66620,66670,もしこの雨が上がっても,1597,1598
66620,66670,もしこの雨が上がっても,1597,1598
66620,67040,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,1597,1607
66620,66670,もしこの雨が上がっても,1597,1598
66620,66670,もしこの雨が上がっても,1597,1598
66620,66670,もしこの雨が上がっても,1597,1598
66620,66670,もしこの雨が上がっても,1597,1598
66620,66670,即使雨過天晴,1597,1598
66620,66670,即使雨過天晴,1597,1598
66620,66670,即使雨過天晴,1597,1598
66620,66670,即使雨過天晴,1597,1598
66620,66670,即使雨過天晴,1597,1598
66620,66670,即使雨過天晴,1597,1598
66620,66670,即使雨過天晴,1597,1598
66620,66670,即使雨過天晴,1597,1598
66670,67080,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,1598,1608
66670,66710,もしこの雨が上がっても,1598,1599
66670,66710,もしこの雨が上がっても,1598,1599
66670,66710,もしこの雨が上がっても,1598,1599
66670,66710,もしこの雨が上がっても,1598,1599
66670,66710,もしこの雨が上がっても,1598,1599
66670,66710,もしこの雨が上がっても,1598,1599
66670,67080,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,1598,1608
66670,66710,もしこの雨が上がっても,1598,1599
66670,66710,もしこの雨が上がっても,1598,1599
66670,66710,もしこの雨が上がっても,1598,1599
66670,66710,もしこの雨が上がっても,1598,1599
66670,66710,もしこの雨が上がっても,1598,1599
66670,66710,もしこの雨が上がっても,1598,1599
66670,66710,即使雨過天晴,1598,1599
66670,66710,即使雨過天晴,1598,1599
66670,66710,即使雨過天晴,1598,1599
66670,66710,即使雨過天晴,1598,1599
66670,66710,即使雨過天晴,1598,1599
66670,66710,即使雨過天晴,1598,1599
66670,66710,即使雨過天晴,1598,1599
66670,66710,即使雨過天晴,1598,1599
66710,67120,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,1599,1609
66710,66750,もしこの雨が上がっても,1599,1600
66710,66790,もしこの雨が上がっても,1599,1601
66710,66750,もしこの雨が上がっても,1599,1600
66710,66750,もしこの雨が上がっても,1599,1600
66710,66750,もしこの雨が上がっても,1599,1600
66710,66790,もしこの雨が上がっても,1599,1601
66710,66750,もしこの雨が上がっても,1599,1600
66710,66750,もしこの雨が上がっても,1599,1600
66710,67120,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,1599,1609
66710,66750,もしこの雨が上がっても,1599,1600
66710,66790,もしこの雨が上がっても,1599,1601
66710,66750,もしこの雨が上がっても,1599,1600
66710,66750,もしこの雨が上がっても,1599,1600
66710,66750,もしこの雨が上がっても,1599,1600
66710,66790,もしこの雨が上がっても,1599,1601
66710,66750,もしこの雨が上がっても,1599,1600
66710,66750,もしこの雨が上がっても,1599,1600
66710,67120,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,1599,1609
66710,67120,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,1599,1609
66710,66750,即使雨過天晴,1599,1600
66710,66750,即使雨過天晴,1599,1600
66710,66750,即使雨過天晴,1599,1600
66710,66790,即使雨過天晴,1599,1601
66710,66750,即使雨過天晴,1599,1600
66710,66750,即使雨過天晴,1599,1600
66710,66750,即使雨過天晴,1599,1600
66710,66790,即使雨過天晴,1599,1601
66710,67120,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,1599,1609
66710,67120,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,1599,1609
66710,66750,即使雨過天晴,1599,1600
66710,66750,即使雨過天晴,1599,1600
66710,66750,即使雨過天晴,1599,1600
66710,66790,即使雨過天晴,1599,1601
66710,66750,即使雨過天晴,1599,1600
66710,66750,即使雨過天晴,1599,1600
66710,66750,即使雨過天晴,1599,1600
66710,66790,即使雨過天晴,1599,1601
66750,67160,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,1600,1610
66750,66790,もしこの雨が上がっても,1600,1601
66750,66790,もしこの雨が上がっても,1600,1601
66750,66790,もしこの雨が上がっても,1600,1601
66750,66790,もしこの雨が上がっても,1600,1601
66750,66790,もしこの雨が上がっても,1600,1601
66750,66790,もしこの雨が上がっても,1600,1601
66750,66790,もしこの雨が上がっても,1600,1601
66750,66790,もしこの雨が上がっても,1600,1601
66750,67160,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,1600,1610
66750,66790,もしこの雨が上がっても,1600,1601
66750,66790,もしこの雨が上がっても,1600,1601
66750,66790,もしこの雨が上がっても,1600,1601
66750,66790,もしこの雨が上がっても,1600,1601
66750,66790,もしこの雨が上がっても,1600,1601
66750,66790,もしこの雨が上がっても,1600,1601
66750,66790,もしこの雨が上がっても,1600,1601
66750,66790,もしこの雨が上がっても,1600,1601
66750,66790,即使雨過天晴,1600,1601
66750,66790,即使雨過天晴,1600,1601
66750,66790,即使雨過天晴,1600,1601
66750,66790,即使雨過天晴,1600,1601
66750,66790,即使雨過天晴,1600,1601
66750,66790,即使雨過天晴,1600,1601
66750,66790,即使雨過天晴,1600,1601
66750,66790,即使雨過天晴,1600,1601
66750,66790,即使雨過天晴,1600,1601
66750,66790,即使雨過天晴,1600,1601
66750,66790,即使雨過天晴,1600,1601
66750,66790,即使雨過天晴,1600,1601
66790,67200,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,1601,1611
66790,66830,もしこの雨が上がっても,1601,1602
66790,66830,もしこの雨が上がっても,1601,1602
66790,66830,もしこの雨が上がっても,1601,1602
66790,66830,もしこの雨が上がっても,1601,1602
66790,66830,もしこの雨が上がっても,1601,1602
66790,66830,もしこの雨が上がっても,1601,1602
66790,66830,もしこの雨が上がっても,1601,1602
66790,66830,もしこの雨が上がっても,1601,1602
66790,66830,もしこの雨が上がっても,1601,1602
66790,66830,もしこの雨が上がっても,1601,1602
66790,66830,もしこの雨が上がっても,1601,1602
66790,66830,もしこの雨が上がっても,1601,1602
66790,67200,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,1601,1611
66790,66830,もしこの雨が上がっても,1601,1602
66790,66830,もしこの雨が上がっても,1601,1602
66790,66830,もしこの雨が上がっても,1601,1602
66790,66830,もしこの雨が上がっても,1601,1602
66790,66830,もしこの雨が上がっても,1601,1602
66790,66830,もしこの雨が上がっても,1601,1602
66790,66830,もしこの雨が上がっても,1601,1602
66790,66830,もしこの雨が上がっても,1601,1602
66790,66830,もしこの雨が上がっても,1601,1602
66790,66830,もしこの雨が上がっても,1601,1602
66790,66830,もしこの雨が上がっても,1601,1602
66790,66830,もしこの雨が上がっても,1601,1602
66790,66830,即使雨過天晴,1601,1602
66790,66830,即使雨過天晴,1601,1602
66790,66830,即使雨過天晴,1601,1602
66790,66830,即使雨過天晴,1601,1602
66790,66830,即使雨過天晴,1601,1602
66790,66830,即使雨過天晴,1601,1602
66790,66830,即使雨過天晴,1601,1602
66790,66830,即使雨過天晴,1601,1602
66790,66830,即使雨過天晴,1601,1602
66790,66830,即使雨過天晴,1601,1602
66790,66830,即使雨過天晴,1601,1602
66790,66830,即使雨過天晴,1601,1602
66790,66830,即使雨過天晴,1601,1602
66790,66830,即使雨過天晴,1601,1602
66790,66830,即使雨過天晴,1601,1602
66790,66830,即使雨過天晴,1601,1602
66830,67250,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,1602,1612
66830,67290,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,1602,1613
66830,66870,もしこの雨が上がっても,1602,1603
66830,66830,もしこの雨が上がっても,1602,1602
66830,66870,もしこの雨が上がっても,1602,1603
66830,66870,もしこの雨が上がっても,1602,1603
66830,66870,もしこの雨が上がっても,1602,1603
66830,66870,もしこの雨が上がっても,1602,1603
66830,66870,もしこの雨が上がっても,1602,1603
66830,66870,もしこの雨が上がっても,1602,1603
66830,66870,もしこの雨が上がっても,1602,1603
66830,66870,もしこの雨が上がっても,1602,1603
66830,66830,もしこの雨が上がっても,1602,1602
66830,66870,もしこの雨が上がっても,1602,1603
66830,66870,もしこの雨が上がっても,1602,1603
66830,66870,もしこの雨が上がっても,1602,1603
66830,66870,もしこの雨が上がっても,1602,1603
66830,66870,もしこの雨が上がっても,1602,1603
66830,66870,もしこの雨が上がっても,1602,1603
66830,66870,もしこの雨が上がっても,1602,1603
66830,67250,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,1602,1612
66830,67290,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,1602,1613
66830,66870,もしこの雨が上がっても,1602,1603
66830,66830,もしこの雨が上がっても,1602,1602
66830,66870,もしこの雨が上がっても,1602,1603
66830,66870,もしこの雨が上がっても,1602,1603
66830,66870,もしこの雨が上がっても,1602,1603
66830,66870,もしこの雨が上がっても,1602,1603
66830,66870,もしこの雨が上がっても,1602,1603
66830,66870,もしこの雨が上がっても,1602,1603
66830,66870,もしこの雨が上がっても,1602,1603
66830,66870,もしこの雨が上がっても,1602,1603
66830,66830,もしこの雨が上がっても,1602,1602
66830,66870,もしこの雨が上がっても,1602,1603
66830,66870,もしこの雨が上がっても,1602,1603
66830,66870,もしこの雨が上がっても,1602,1603
66830,66870,もしこの雨が上がっても,1602,1603
66830,66870,もしこの雨が上がっても,1602,1603
66830,66870,もしこの雨が上がっても,1602,1603
66830,66870,もしこの雨が上がっても,1602,1603
66830,66870,即使雨過天晴,1602,1603
66830,66870,即使雨過天晴,1602,1603
66830,66870,即使雨過天晴,1602,1603
66830,66830,即使雨過天晴,1602,1602
66830,66870,即使雨過天晴,1602,1603
66830,66870,即使雨過天晴,1602,1603
66830,66870,即使雨過天晴,1602,1603
66830,66870,即使雨過天晴,1602,1603
66830,66830,即使雨過天晴,1602,1602
66830,66870,即使雨過天晴,1602,1603
66830,66870,即使雨過天晴,1602,1603
66830,66870,即使雨過天晴,1602,1603
66830,66870,即使雨過天晴,1602,1603
66830,66830,即使雨過天晴,1602,1602
66830,66870,即使雨過天晴,1602,1603
66830,66870,即使雨過天晴,1602,1603
66830,66870,即使雨過天晴,1602,1603
66830,66870,即使雨過天晴,1602,1603
66830,66830,即使雨過天晴,1602,1602
66830,66870,即使雨過天晴,1602,1603
66870,67330,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,1603,1614
66870,66920,もしこの雨が上がっても,1603,1604
66870,66920,もしこの雨が上がっても,1603,1604
66870,66920,もしこの雨が上がっても,1603,1604
66870,66920,もしこの雨が上がっても,1603,1604
66870,66920,もしこの雨が上がっても,1603,1604
66870,66960,もしこの雨が上がっても,1603,1605
66870,66920,もしこの雨が上がっても,1603,1604
66870,66920,もしこの雨が上がっても,1603,1604
66870,66920,もしこの雨が上がっても,1603,1604
66870,66920,もしこの雨が上がっても,1603,1604
66870,66920,もしこの雨が上がっても,1603,1604
66870,66920,もしこの雨が上がっても,1603,1604
66870,66920,もしこの雨が上がっても,1603,1604
66870,66920,もしこの雨が上がっても,1603,1604
66870,66960,もしこの雨が上がっても,1603,1605
66870,66920,もしこの雨が上がっても,1603,1604
66870,66920,もしこの雨が上がっても,1603,1604
66870,66920,もしこの雨が上がっても,1603,1604
66870,67330,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,1603,1614
66870,66920,もしこの雨が上がっても,1603,1604
66870,66920,もしこの雨が上がっても,1603,1604
66870,66920,もしこの雨が上がっても,1603,1604
66870,66920,もしこの雨が上がっても,1603,1604
66870,66920,もしこの雨が上がっても,1603,1604
66870,66960,もしこの雨が上がっても,1603,1605
66870,66920,もしこの雨が上がっても,1603,1604
66870,66920,もしこの雨が上がっても,1603,1604
66870,66920,もしこの雨が上がっても,1603,1604
66870,66920,もしこの雨が上がっても,1603,1604
66870,66920,もしこの雨が上がっても,1603,1604
66870,66920,もしこの雨が上がっても,1603,1604
66870,66920,もしこの雨が上がっても,1603,1604
66870,66920,もしこの雨が上がっても,1603,1604
66870,66960,もしこの雨が上がっても,1603,1605
66870,66920,もしこの雨が上がっても,1603,1604
66870,66920,もしこの雨が上がっても,1603,1604
66870,66920,もしこの雨が上がっても,1603,1604
66870,67290,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,1603,1613
66870,66920,即使雨過天晴,1603,1604
66870,66920,即使雨過天晴,1603,1604
66870,66920,即使雨過天晴,1603,1604
66870,66920,即使雨過天晴,1603,1604
66870,66920,即使雨過天晴,1603,1604
66870,66920,即使雨過天晴,1603,1604
66870,66920,即使雨過天晴,1603,1604
66870,66920,即使雨過天晴,1603,1604
66870,66920,即使雨過天晴,1603,1604
66870,66920,即使雨過天晴,1603,1604
66870,67290,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,1603,1613
66870,66920,即使雨過天晴,1603,1604
66870,66920,即使雨過天晴,1603,1604
66870,66920,即使雨過天晴,1603,1604
66870,66920,即使雨過天晴,1603,1604
66870,66920,即使雨過天晴,1603,1604
66870,66920,即使雨過天晴,1603,1604
66870,66920,即使雨過天晴,1603,1604
66870,66920,即使雨過天晴,1603,1604
66870,66920,即使雨過天晴,1603,1604
66870,66920,即使雨過天晴,1603,1604
66920,67330,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,1604,1614
66920,66960,もしこの雨が上がっても,1604,1605
66920,66960,もしこの雨が上がっても,1604,1605
66920,66960,もしこの雨が上がっても,1604,1605
66920,66960,もしこの雨が上がっても,1604,1605
