start_time,end_time,speech,start_frame,end_frame
253750,255670,見つけたときは驚いたな,6083,6129
253750,255670,第一次發現的時候很驚訝,6083,6129
262120,263120,おおぐま座,6284,6308
262120,263120,大熊座,6284,6308
264300,265300,こぐま座,6336,6360
264300,265300,小熊座,6336,6360
267820,269260,えっと…,6421,6455
267820,269260,還有…,6421,6455
267820,270320,渺小的我,6421,6481
271010,272320,歌みたいだね,6497,6529
271010,272320,就像歌詞一樣,6497,6529
276170,278360,歌って伝わる気がするよね,6621,6673
276170,278360,歌更容易直抵心中吧,6621,6673
278640,280290,上手に言えないことも,6680,6720
278640,280290,說不出口的話,6680,6720
280560,283140,言葉以上に　気持ちが,6726,6788
280560,283140,歌可以比話語更好地表達,6726,6788
298600,299900,伝わるといいね,7159,7190
298600,299900,但願對方能理解妳,7159,7190
309930,310830,うた,7430,7452
309930,310830,歌…,7430,7452
333420,334670,これは「うた」だ,7994,8024
333420,334670,這是「詩歌」,7994,8024
348000,350560,一緒にライブやって,8343,8405
348000,350560,和我一起Live,8343,8405
352000,353400,そよさん　どうすんの,8439,8473
352000,353400,爽世同學怎麼辦,8439,8473
361800,362600,ライブ？,8674,8693
361800,362600,Live？,8674,8693
362790,363620,ソロで？,8698,8718
362790,363620,妳一個人？,8698,8718
365340,366800,急だな,8759,8794
365340,366800,這麼突然啊,8759,8794
368080,370210,頭なら　いけるかな,8825,8876
368080,370210,開頭應該可以上,8825,8876
370210,371420,ここなんだけど,8876,8905
370210,371420,就是這裡,8876,8905
371800,373500,ちょっと短くても大丈夫,8914,8955
371800,373500,時間有點短 可以嗎,8914,8955
376230,377530,じゃ　ちょっと待ってね,9020,9051
376230,377530,那稍等下,9020,9051
380570,381600,燈が？,9124,9149
380570,381600,燈？,9124,9149
381600,383190,立希ちゃん　聞いてないの,9149,9187
381600,383190,立希 妳沒她聽說嗎,9149,9187
384330,387120,何があったか知らないし　聞かないけど,9214,9281
384330,387120,不知道妳們發生了什麼 我也不會問,9214,9281
387230,389050,おねえさん　心配だな,9284,9327
387230,389050,但姐姐好擔心妳們,9284,9327
391690,392920,いつなんですか,9391,9420
391690,392920,什麼時候,9391,9420
393500,396130,定期Live,9434,9497
393750,395970,高松って誰だろう,9440,9493
393750,395970,這是哪個高松啊,9440,9493
396130,398780,あかり？　何て読むんだろうね,9497,9561
396130,398780,Akari？ 這名字怎麼讀啊,9497,9561
399130,400070,じー,9569,9592
399130,400070,盯,9569,9592
400070,401500,凛々子さん,9592,9626
400070,401500,凜凜子姐,9592,9626
401500,402460,はーい,9626,9649
401500,402460,來了,9626,9649
402460,404110,これ　どうしましょう,9649,9688
402460,404110,這個怎麼辦,9649,9688
404750,406110,そこ置いといて,9704,9736
404750,406110,先放在那裡,9704,9736
406110,406750,はい,9736,9752
406110,406750,好,9736,9752
406750,408500,楽奈ちゃん　食べちゃダメよ,9752,9794
406750,408500,樂奈 不許偷吃哦,9752,9794
408500,409570,凛々子さん,9794,9819
408500,409570,凜凜子姐,9794,9819
409570,410500,なに,9819,9842
409570,410500,怎麼了,9819,9842
411000,411710,食べた,9854,9871
411000,411710,吃了,9854,9871
412030,413270,食べてない,9878,9908
412030,413270,沒吃,9878,9908
453630,455570,みんないなくて,10876,10922
453630,455570,大家都不在,10876,10922
456240,457640,曲もないけど,10938,10972
456240,457640,也沒有樂曲,10938,10972
458590,460490,これは詩です,10995,11040
458590,460490,這是詩歌,10995,11040
463680,469450,詠詩歌,11117,11255
466840,469450,僕は詩をうたいます,11192,11255
466840,469450,我要頌一首詩,11192,11255
471270,475100,かつて手を引いてくれた人がいて,11299,11391
471270,475100,曾經有人牽起了我的手,11299,11391
476100,478630,一緒にうたう人がいて,11414,11475
476100,478630,願意陪我一同歌唱,11414,11475
479500,481460,僕が壊してしまった,11496,11543
479500,481460,卻被我破壞了,11496,11543
481970,483140,迷子になって,11555,11583
481970,483140,我迷失了方向,11555,11583
484120,487760,迷子になって　回り道をして,11607,11694
484120,487760,就算迷失方向 繞了遠路,11607,11694
488820,491520,それでもすすむ人がいて,11719,11784
488820,491520,還是有人陪我前進,11719,11784
492560,495080,僕が手を離してしまった,11809,11870
492560,495080,可我卻鬆開了手,11809,11870
496940,500710,忘れたくなくて　失いたくなくて,11914,12005
496940,500710,我不願意失去 不希望忘卻,11914,12005
502010,505510,僕の中に残っているかけらを拾い集めて,12036,12120
502010,505510,我收集起心中殘留的碎片,12036,12120
506230,508870,それが詩になって,12137,12200
506230,508870,湊成一首詩歌,12137,12200
509580,512400,そうだ　これは詩なんだ,12217,12285
509580,512400,沒錯 這是詩歌,12217,12285
523700,527250,正しいうたい方なんて　知らないけど,12556,12641
523700,527250,我不明白該如何頌唱它,12556,12641
528600,530350,この詩を聞いてほしい,12673,12715
528600,530350,請妳聽聽這首詩歌,12673,12715
531170,533530,この詩をうたってほしい,12735,12791
531170,533530,請妳唱唱這首詩歌,12735,12791
534390,536110,もう一度僕の隣で,12812,12853
534390,536110,在我身邊再唱一次,12812,12853
536710,538090,もういない君,12868,12901
536710,538090,已經離開的妳,12868,12901
538770,540490,変わってしまった君,12917,12958
538770,540490,已經變了的妳,12917,12958
541420,542720,僕だけおいて,12981,13012
541420,542720,只將我丟下,12981,13012
543580,546580,届いて　この詩　叫んでる,13032,13104
543580,546580,我會吶喊這詩歌 讓妳聽到,13032,13104
548090,551360,この声が掠れて　涸れても,13141,13219
548090,551360,就算聲音嘶啞 枯竭,13141,13219
552400,554740,この詩が届くその時まで,13244,13300
552400,554740,直到這詩歌唱入妳的心中,13244,13300
555570,558410,うたい続けるって　決めたんだ,13320,13388
555570,558410,我發誓會不斷地詠唱,13320,13388
570530,572250,おもしれー女…,13679,13720
570530,572250,有趣的女…,13679,13720
572430,573200,の子,13724,13743
572430,573200,女生,13724,13743
578650,581250,燈ちゃん　１人でライブやってるんだって,13873,13936
578650,581250,聽說小燈在一個人開Live,13873,13936
581720,582460,バンドは,13947,13965
581720,582460,她樂隊呢,13947,13965
582460,584600,時々ギターの子がいて,13965,14016
582460,584600,有時彈結他的女孩會在,13965,14016
585320,587700,なんかウワサになってるっぽくて,14033,14090
585320,587700,好像引起了熱議,14033,14090
587700,589990,こんなの初めてなんだけど,14090,14145
587700,589990,我還真沒見過這樣的,14090,14145
589990,592100,歌詞　前と違うよね,14145,14196
589990,592100,歌詞 跟之前不一樣了吧,14145,14196
592100,594450,ギターもアレンジ変えてきてるし,14196,14252
592100,594450,結他的編曲也一直在變,14196,14252
594450,596630,面白い子たち出てきたね,14252,14304
594450,596630,出現了兩個有趣的女孩,14252,14304
596890,597900,燈ちゃん,14311,14335
596890,597900,小燈,14311,14335
598140,599880,昨日行ったよ　ライブ,14341,14382
598140,599880,昨天我去看妳的Live了,14341,14382
599880,601610,朗読すごかったよ,14382,14424
599880,601610,妳的朗讀好棒啊,14382,14424
601610,603460,私泣いちゃって,14424,14468
601610,603460,我都聽哭了,14424,14468
603460,604120,次いつやるの,14468,14484
603460,604120,下次是什麼時候,14468,14484
604120,606960,燈ちゃん　なんかすごいことになってるね,14484,14552
604120,606960,小燈好像火得不得了了,14484,14552
607460,608670,そうだね,14564,14593
607460,608670,是啊,14564,14593
608860,611170,やっぱり　要らないじゃん,14598,14653
608860,611170,反正不需要我,14598,14653
611580,613970,なんで野良猫が燈とやってるわけ,14663,14720
611580,613970,為什麼流浪貓和燈在一起,14663,14720
613970,617100,楽奈ちゃんは面白いことが大好きだからね,14720,14795
613970,617100,因為樂奈最喜歡有趣的事了,14720,14795
617100,618870,立希ちゃんは一緒にやらないの,14795,14838
617100,618870,立希也一起上臺吧,14795,14838
618870,619780,私は…,14838,14859
618870,619780,我…,14838,14859
620600,621600,ドラムやって,14879,14903
620600,621600,來打鼓,14879,14903
622210,623350,バイト中なんだけど,14918,14945
622210,623350,我還在打工呢,14918,14945
623690,625050,大丈夫だよ,14953,14986
623690,625050,沒事的,14953,14986
625940,626480,ちょっと,15007,15020
625940,626480,等下,15007,15020
626480,627230,いってらっしゃい,15020,15038
626480,627230,一路走好,15020,15038
627230,628730,引っ張るな　野良猫,15038,15074
627230,628730,別扯我 流浪貓,15038,15074
629170,630030,私は…,15084,15105
629170,630030,我…,15084,15105
631600,633990,僕には世界がとおくて,15143,15200
631600,633990,世界離我那麼遙遠,15143,15200
634390,637990,ひとりぼっちの星を　ぐるぐる　ぐるぐる,15210,15296
634390,637990,孤獨之星 不斷地轉著,15210,15296
638350,640630,精一杯背伸びしたって,15305,15359
638350,640630,就算拚盡全力逞強,15305,15359
640860,642770,にんげんになれなかった,15365,15411
640860,642770,也沒能成為人,15365,15411
643920,645350,春の陽だまりは…,15438,15472
643920,645350,春天的暖陽…,15438,15472
677760,680390,だけど　詩をうたわなきゃ,16249,16313
677760,680390,但是 我必須唱出這詩歌,16249,16313
681320,683070,傷つけたくなかった,16335,16377
681320,683070,我不希望傷害到妳,16335,16377
683480,685420,手を離したくなかった,16387,16433
683480,685420,也不願放開手,16387,16433
686550,689300,ごめんなさい　たいせつなひと,16460,16526
686550,689300,對不起 我親愛的人,16460,16526
690030,693740,伝えたい思いは　いつも喉が張り付いて,16544,16633
690030,693740,想要表達的情感 總是黏在喉頭,16544,16633
693740,695390,こえにならないから,16633,16672
693740,695390,變不成聲音,16633,16672
696450,699350,せめて残したい　この詩を,16698,16767
696450,699350,但我至少希望留下這首詩歌,16698,16767
707850,710100,燈のこと考えてるつもりで,16971,17025
707850,710100,我以為自己是為妳著想,16971,17025
710680,711850,考えてなかった,17039,17067
710680,711850,其實根本沒有,17039,17067
713340,715430,勝手に海鈴に声かけて　ごめん,17103,17153
713340,715430,是我自作主張叫海鈴來 對不起,17103,17153
716490,718860,バンドヤダって言ってたのに　ライブするし,17178,17235
716490,718860,妳說討厭樂隊 卻還是上臺Live,17178,17235
719680,722450,なに考えてるか　全然分かんなかったけど,17255,17321
719680,722450,我完全沒搞明白妳是怎麼想的,17255,17321
723750,724370,でも…,17352,17367
723750,724370,但是…,17352,17367
726250,728260,燈の歌を聞いて　分かった,17412,17460
726250,728260,聽了妳的歌 我明白了,17412,17460
734820,735750,立希ちゃん,17618,17640
734820,735750,立希,17618,17640
737010,739030,来てくれて　ありがとう,17670,17719
737010,739030,謝謝妳願意回來,17670,17719
739890,740580,燈…,17739,17756
739890,740580,燈…,17739,17756
746140,747570,睦ちゃん,17889,17923
746140,747570,小睦,17889,17923
754810,756560,そよ　どうするの,18097,18139
754810,756560,爽世 怎麼辦,18097,18139
757030,758290,なんで知ってんの,18150,18180
757030,758290,妳怎麼知道的,18150,18180
758290,760110,そよちゃん　どうしてる,18180,18224
758290,760110,爽世怎麼樣了,18180,18224
761320,764280,そよは　分からなくなってる,18253,18324
761320,764280,爽世 不知道該如何是好了,18253,18324
764280,765060,何が？,18324,18343
764280,765060,什麼？,18324,18343
766040,766670,ちょっ,18366,18381
766040,766670,等下,18366,18381
774070,775540,愛音ちゃん　おはよう,18559,18594
774070,775540,愛音 早,18559,18594
775540,776420,おはよう,18594,18615
775540,776420,早,18594,18615
776420,777490,おはよう,18615,18641
776420,777490,早,18615,18641
782230,783580,ギター弾いて,18754,18787
782230,783580,來彈結他,18754,18787
786000,787610,一緒にライブやって,18845,18883
786000,787610,一起開Live,18845,18883
788670,790000,私　要らないでしょ,18909,18941
788670,790000,不需要我吧,18909,18941
790000,790660,要る,18941,18956
790000,790660,需要,18941,18956
791310,792930,愛音ちゃん要るよ,18972,19011
791310,792930,我需要愛音,18972,19011
792930,794110,愛音ちゃんがいないと,19011,19039
792930,794110,不能沒有妳,19011,19039
794110,795590,大声出さないでよ,19039,19075
794110,795590,別這麼大聲啊,19039,19075
795820,797690,ギター弾いて,19080,19125
795820,797690,來彈結他,19080,19125
804390,805390,愛音ちゃん,19286,19310
804390,805390,愛音,19286,19310
806820,808010,ついてこないで,19344,19372
806820,808010,別跟過來,19344,19372
809690,810870,愛音ちゃん,19413,19441
809690,810870,愛音,19413,19441
810870,811960,しつこい,19441,19467
810870,811960,好難纏,19441,19467
825150,826890,ギターもういるでしょ,19783,19825
825150,826890,不是有結他了嗎,19783,19825
826890,828700,一緒にやろうって言った,19825,19868
826890,828700,說好了要一起,19825,19868
829100,831140,バンド　私に,19878,19927
829100,831140,組樂隊 和我,19878,19927
831530,833890,本当にやりたかったわけじゃないし,19936,19993
831530,833890,我也不是真的想玩樂隊,19936,19993
834520,837270,だったら　どうして誘ったの,20008,20074
834520,837270,那妳為什麼邀請我,20008,20074
837270,838640,別にいいでしょ,20074,20107
837270,838640,有什麼關係嗎,20074,20107
838640,839530,愛音ちゃん,20107,20128
838640,839530,愛音,20107,20128
841410,842480,見栄だよ,20173,20199
841410,842480,因為虛榮啊,20173,20199
848640,851910,愛音ちゃんは　必死でもがいてて,20347,20425
848640,851910,妳是那麼拚命奮鬥,20347,20425
856320,860850,そよちゃんも　私も　迷子だから,20531,20639
856320,860850,爽世和我 都是迷路的孩子,20531,20639
863120,864050,一緒に…,20694,20716
863120,864050,一起…,20694,20716
866460,868120,一緒に迷子になろう,20774,20814
866460,868120,一起迷路吧,20774,20814
880520,881740,あーあ,21111,21140
880520,881740,唉,21111,21140
884880,886470,燈ちゃんのせいだよ,21215,21254
884880,886470,都怪妳,21215,21254
892180,892970,そよさん,21390,21409
892180,892970,爽世同學,21390,21409
898600,899710,話があるの,21544,21571
898600,899710,我有話跟妳說,21544,21571
900640,901580,待って,21593,21616
900640,901580,等下,21593,21616
902830,903720,そよさん,21646,21667
902830,903720,爽世同學,21646,21667
903720,904670,ついてこないで,21667,21690
903720,904670,別跟過來,21667,21690
905040,907230,話聞いてくれるまでついてくから,21699,21751
905040,907230,妳不聽我說 我就一直跟著,21699,21751
928210,928980,入れば,22254,22273
928210,928980,進來吧,22254,22273
935290,938460,超高級ホテルすぎて　生活感ゼロじゃん,22424,22500
935290,938460,簡直是豪華酒店 毫無生活氣息啊,22424,22500
938780,940570,まさか１人暮らしとか,22508,22551
938780,940570,妳不會是一個人住吧,22508,22551
940570,941890,母親と住んでる,22551,22582
940570,941890,我母親也住在這,22551,22582
942990,943790,ありがとう,22609,22628
942990,943790,謝謝,22609,22628
945670,946780,この香り,22673,22700
945670,946780,這個香氣,22673,22700
947460,950180,初めて会ったときに　おそろいで飲んだやつだ,22716,22781
947460,950180,是我們第一次見面時 一起喝過的,22716,22781
950570,952350,よく私と話せるね,22790,22833
950570,952350,妳居然還能來找我說話,22790,22833
953450,954780,全部聞いたんでしょ,22859,22891
953450,954780,妳都聽說了吧,22859,22891
955110,955960,聞いたよ,22899,22920
955110,955960,聽說了,22899,22920
956390,957610,ムカついたけど,22930,22959
956390,957610,雖然很來氣,22930,22959
957610,960260,そよさんも人間なんだなあって思って,22959,23023
957610,960260,但也讓我覺得 爽世同學也是普通人,22959,23023
962310,963730,裏表すごいし,23072,23106
962310,963730,表裡不一,23072,23106
963730,965190,ウソつきまくりだし,23106,23141
963730,965190,滿嘴謊言,23106,23141
965730,967450,意地悪いとことかあるでしょ,23154,23195
965730,967450,還有好多壞心眼吧,23154,23195
967620,968850,ケンカ売ってるの,23199,23229
967620,968850,妳要吵架嗎,23199,23229
969190,970410,迷子なんだって,23237,23266
969190,970410,妳是迷路的孩子,23237,23266
971160,972690,燈ちゃんが言ってたよ,23284,23321
971160,972690,小燈說的,23284,23321
972690,973640,なにそれ,23321,23344
972690,973640,什麼意思,23321,23344
973640,975260,燈ちゃんは待ってる,23344,23382
973640,975260,小燈在等妳,23344,23382
977940,980280,あんたが私を要らないって言おうが,23447,23503
977940,980280,就算妳說不需要我,23447,23503
980280,981550,私はやるけど,23503,23533
980280,981550,我還要繼續,23503,23533
982330,984000,見栄で始めたくせに,23552,23592
982330,984000,妳明明一開始只是想出風頭,23552,23592
984460,985370,そうだよ,23603,23625
984460,985370,沒錯,23603,23625
986120,987980,私たちが始めたバンドじゃん,23643,23687
986120,987980,這是我們開創的樂隊啊,23643,23687
992880,993780,だったら…,23805,23826
992880,993780,既然如此…,23805,23826
995250,997030,私が終わらせてあげる,23862,23904
995250,997030,我來親手結束它,23862,23904
1000270,1001900,次　燈ちゃんだ,23982,24021
1000270,1001900,下一個就是小燈了,23982,24021
1001900,1003740,お客さん増えたね,24021,24065
1001900,1003740,觀眾又變多了啊,24021,24065
1007950,1009930,すごいお客さんじゃん,24166,24214
1007950,1009930,好多觀眾啊,24166,24214
1010150,1011210,やっと来た,24219,24244
1010150,1011210,總算來了,24219,24244
1011210,1012450,「やっと」って,24244,24274
1011210,1012450,什麼總算啊,24244,24274
1013030,1014290,愛音ちゃん,24288,24318
1013030,1014290,愛音,24288,24318
1018000,1019420,準備できてんの,24407,24441
1018000,1019420,準備好了嗎,24407,24441
1020100,1021120,はいはい,24457,24482
1020100,1021120,好了好了,24457,24482
1026330,1027790,ちょ　燈？,24607,24642
1026330,1027790,燈？,24607,24642
1030240,1031640,前　あの…,24701,24734
1030240,1031640,前面 讓下…,24701,24734
1038550,1040460,ちょ…　ちょっと,24900,24946
1038550,1040460,別…,24900,24946
1041250,1042230,離して,24965,24988
1041250,1042230,放開我,24965,24988
1047690,1049620,ちょ…　ちょっと,25119,25165
1047690,1049620,等… 等下,25119,25165
1049920,1051500,勘違いしないで,25172,25210
1049920,1051500,妳別誤會了,25172,25210
1051500,1052960,終わらせに来たの,25210,25245
1051500,1052960,我是來結束一切的,25210,25245
1068960,1069970,ちょっと,25629,25653
1068960,1069970,喂,25629,25653
1087290,1090160,僕にはわからないんだ　いつも,26068,26137
1087290,1090160,我不明白 總是不明白,26068,26137
1090690,1093510,みつけられない　正解も普通も,26150,26218
1090690,1093510,尋不到正解 做不到普通,26150,26218
1094070,1097250,世界はずっとずっとずっと遠く,26231,26307
1094070,1097250,世界離我那麼那麼那麼遠,26231,26307
1097620,1100100,僕には届かない場所にあるんだ,26316,26376
1097620,1100100,遠在我遙不可及的地方,26316,26376
1100410,1102640,ひだまりを抱きしめていた春も,26383,26436
1100410,1102640,擁抱過溫暖陽光的春天,26383,26436
1102960,1106100,夏が照らしすぎて消えてしまいそうで,26444,26519
1102960,1106100,也將被盛夏的烈日燃盡,26444,26519
1106440,1109350,アスファルトで干からびてしまうなら僕は,26528,26597
1106440,1109350,若終究要枯於瀝青路上,26528,26597
1109690,1113670,ずっと石の下に隠れていたかった,26605,26701
1109690,1113670,我寧願永遠躲在石頭陰影下,26605,26701
1138170,1140990,ふたたび　僕が壊してしまったんだ,27288,27356
1138170,1140990,又一次 是我破壞了一切,27288,27356
1140990,1143920,失いたくなくて　忘れたくなくて,27356,27426
1140990,1143920,我不願意失去 不希望忘卻,27356,27426
1143920,1146530,なのに力なく手を離してしまった,27426,27489
1143920,1146530,但無力的我還是鬆開了手,27426,27489
1146530,1148890,たいせつと　僕は知っていたのに,27489,27545
1146530,1148890,明知珍重之物要離我而去,27489,27545
1148890,1151210,ああ　ぐちゃぐちゃになってしまったけど,27545,27601
1148890,1151210,雖然已經變得一團亂麻,27545,27601
1151210,1153600,すべて消えてしまったのでないのなら,27601,27658
1151210,1153600,只要還未到一切都消失之時,27601,27658
1153600,1154830,戻りたい,27658,27688
1153600,1154830,我就想要回去,27658,27688
1154830,1155970,伝えたい,27688,27715
1154830,1155970,想要告訴妳們,27688,27715
1155970,1159460,ゆるされるなら　僕はあきらめたくない,27715,27799
1155970,1159460,如果能得到原諒 我堅決不願放棄,27715,27799
1159460,1161750,誰にも見つけてほしくなかった,27799,27854
1159460,1161750,我原本不希望被任何人發現,27799,27854
1162100,1164390,なのにきみといることが,27862,27917
1162100,1164390,然而妳出現在我身邊,27862,27917
1164390,1168070,どんなに嬉しかったかも　まだちゃんと言えてないから,27917,28005
1164390,1168070,我還沒來得及告訴妳 我多麼欣喜,27917,28005
1168070,1169140,だから,28005,28031
1168070,1169140,所以啊,28005,28031
1169140,1171330,傷つけたくなんかなかった,28031,28083
1169140,1171330,我不希望傷害到妳,28031,28083
1171330,1174040,こんなふうに離れたくなかった,28083,28148
1171330,1174040,也不願就此分離,28083,28148
1174040,1176460,僕は一体どうすればいい？,28148,28206
1174040,1176460,我究竟該怎麼做？,28148,28206
1176460,1178670,上手く言えなかった言葉,28206,28259
1176460,1178670,未能說出口的話語,28206,28259
1179390,1181780,それでも届けたい言葉,28277,28334
1179390,1181780,依然想要送到妳心中,28277,28334
1191720,1197630,うたううた　うたういま　ああ届いて,28572,28714
1191720,1197630,詠唱詩句 謳歌於當下 請妳聽聽,28572,28714
1197630,1201790,君の胸に　まだ間に合うかい,28714,28814
1197630,1201790,它還來得及送入妳的心中嗎,28714,28814
1201790,1205540,こころを叫ぶ,28814,28904
1201790,1205540,吶喊出心聲,28814,28904
1205540,1209400,言葉を超えるため,28904,28996
1205540,1209400,只為超越話語,28904,28996
1209400,1215070,たったひとつのやりかただから　ああ,28996,29132
1209400,1215070,因為這是我唯一的方法,28996,29132
1215730,1220230,きみに届くまでうたう,29148,29256
1215730,1220230,直到唱入妳的心中,29148,29256
1234880,1237280,一緒に泣きたいよ,29607,29665
1234880,1237280,想與妳一同流淚,29607,29665
1237540,1239420,一緒に笑いたいよ,29671,29716
