start_time,end_time,speech,start_frame,end_frame
2480,4630,なんで『春日影』やったの,59,111
2480,4630,為什麼要彈《春日影》,59,111
5670,7340,やらないって言ったじゃない,135,175
5670,7340,不是說好了不彈嗎,135,175
8060,9550,そんなこと言ってないけど,193,228
8060,9550,我可沒說過,193,228
12150,14210,祥ちゃん　泣いてた,291,340
12150,14210,小祥都哭了,291,340
15000,15770,いたの,359,378
15000,15770,她在嗎,359,378
17280,19300,どれだけ傷つけたか分かってる,414,462
17280,19300,妳們知道這多讓她傷心嗎,414,462
19300,20120,だからなに,462,482
19300,20120,那又如何,462,482
21010,22480,あいつが泣いたからなに,503,538
21010,22480,那傢伙哭了又怎麼樣,503,538
22480,23600,関係ないでしょう,538,565
22480,23600,和我們無關吧,538,565
26190,27030,ひどい,627,648
26190,27030,過份,627,648
28460,29370,そよさん,682,704
28460,29370,爽世同學,682,704
33590,34000,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,805,815
33590,33640,もしこの雨が上がっても,805,806
33590,33640,もしこの雨が上がっても,805,806
33590,34000,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,805,815
33590,33640,もしこの雨が上がっても,805,806
33590,33640,もしこの雨が上がっても,805,806
33640,33670,もしこの雨が上がっても,806,807
33640,33670,もしこの雨が上がっても,806,807
33640,33670,もしこの雨が上がっても,806,807
33640,33670,もしこの雨が上がっても,806,807
33640,34040,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,806,816
33640,34000,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,806,815
33640,33670,即使雨過天晴,806,807
33640,33640,即使雨過天晴,806,806
33640,33670,即使雨過天晴,806,807
33640,33670,即使雨過天晴,806,807
33640,33640,即使雨過天晴,806,806
33640,33670,即使雨過天晴,806,807
33640,34040,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,806,816
33640,34000,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,806,815
33640,33670,即使雨過天晴,806,807
33640,33640,即使雨過天晴,806,806
33640,33670,即使雨過天晴,806,807
33640,33670,即使雨過天晴,806,807
33640,33640,即使雨過天晴,806,806
33640,33670,即使雨過天晴,806,807
33670,34090,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,807,817
33670,33710,もしこの雨が上がっても,807,808
33670,33710,もしこの雨が上がっても,807,808
33670,33710,もしこの雨が上がっても,807,808
33670,33710,もしこの雨が上がっても,807,808
33670,34090,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,807,817
33670,33710,もしこの雨が上がっても,807,808
33670,33710,もしこの雨が上がっても,807,808
33670,33710,もしこの雨が上がっても,807,808
33670,33710,もしこの雨が上がっても,807,808
33670,33710,即使雨過天晴,807,808
33670,33710,即使雨過天晴,807,808
33670,33710,即使雨過天晴,807,808
