start_time,end_time,speech,start_frame,end_frame
129660,131100,じゃあ　私も,3108,3143
129660,131100,那我也去,3108,3143
131100,133020,何の楽器がいいかな,3143,3189
131100,133020,該選什麼樂器好呢,3143,3189
133020,134570,私はサックスにしようかな,3189,3226
133020,134570,我就選薩克斯吧,3189,3226
134570,135560,いいね,3226,3250
134570,135560,不錯,3226,3250
145350,147350,ただいま,3484,3532
145350,147350,我回來了,3484,3532
150870,153130,久しぶりの家だ,3617,3671
150870,153130,好久沒回家了,3617,3671
153380,154250,おかえり,3677,3698
153380,154250,歡迎回來,3677,3698
155070,156140,シチューあるよ,3717,3743
155070,156140,有做好的燉菜,3717,3743
156140,157340,シチュー？　食べる,3743,3772
156140,157340,燉菜？ 要吃,3743,3772
158070,161130,温めとくから　先にお風呂入ってきたら,3789,3863
158070,161130,我去熱一下 妳先去泡澡吧,3789,3863
161420,162780,洗濯もしといたから…,3870,3902
161420,162780,衣服我也洗好了…,3870,3902
164390,167390,そよがいてくれて良かった,3941,4013
164390,167390,還好有爽世在,3941,4013
190480,191600,長崎さん,4566,4593
190480,191600,長崎同學,4566,4593
193710,195390,長崎そよさん,4644,4684
193710,195390,是長崎爽世同學吧,4644,4684
195940,197140,えっと…,4697,4726
195940,197140,妳是…,4697,4726
197670,200750,私　Ｃ組の豊川祥子と申します,4739,4813
197670,200750,我是C班的豐川祥子,4739,4813
201210,203050,つかぬことをお伺いしますが,4824,4868
201210,203050,問一件小事,4824,4868
203050,205050,バンドにご興味はありまして,4868,4916
203050,205050,您對樂隊有興趣嗎,4868,4916
209350,210500,改めまして,5019,5046
209350,210500,各位,5019,5046
210760,213710,本日はお集まりくださって　ありがとうございます,5053,5123
210760,213710,感謝妳們今天受邀前來,5053,5123
213890,217590,皆さんとお会いすること　大変楽しみにしておりました,5128,5216
213890,217590,我一直非常期待與各位會面,5128,5216
218030,220020,これから私たちはバンド,5227,5275
218030,220020,今後我們就是樂隊了,5227,5275
220350,224280,共に音楽を奏でる　運命共同体となるのです,5283,5377
220350,224280,是一起演奏音樂的命運共同體,5283,5377
224500,226030,運命か,5382,5419
224500,226030,命運啊,5382,5419
227600,229520,フリータイムでお願いします,5456,5502
227600,229520,包時套餐 麻煩了,5456,5502
229520,231140,はい　かしこまりました,5502,5541
229520,231140,好的 明白了,5502,5541
232220,233210,出ましたわ,5567,5591
232220,233210,出來了,5567,5591
233210,234350,今の見まして,5591,5618
233210,234350,剛才看到了嗎,5591,5618
235170,237130,燈　どうすれば出ますの,5638,5685
235170,237130,燈 是怎麼弄出來的,5638,5685
237130,239100,えっと　押した,5685,5732
237130,239100,那個 我按了下,5685,5732
241300,242500,出ませんわ,5785,5814
241300,242500,不出來啊,5785,5814
242500,243240,あれ,5814,5831
242500,243240,奇怪,5814,5831
243240,244510,何やってんの,5831,5862
243240,244510,幹什麼呢,5831,5862
245000,246330,そこ違うから,5874,5906
245000,246330,按錯地方了,5874,5906
247620,249330,遊ばないでください,5936,5977
247620,249330,請不要在這裡玩,5936,5977
252910,253850,いいんじゃない,6063,6086
252910,253850,不也挺好的嘛,6063,6086
253850,255670,ついに初ライブですわね,6086,6129
253850,255670,終於要到初次Live了,6086,6129
255670,257100,まだ受かってないし,6129,6164
255670,257100,還沒確定要我們呢,6129,6164
257100,258710,もっと練習もやんないと,6164,6202
257100,258710,還是得好好練習,6164,6202
259100,259730,だね,6212,6227
259100,259730,是啊,6212,6227
262350,264390,みんな　こっち向いて,6290,6339
262350,264390,大家都看這邊,6290,6339
267210,268410,何ですの,6406,6435
267210,268410,這是幹什麼,6406,6435
269350,270800,バンド名決まったし,6457,6492
269350,270800,樂隊名也定了,6457,6492
270800,272950,こういうの始めようかなって,6492,6544
270800,272950,我就想弄個賬號了,6492,6544
273380,277000,我們是CRYCHIC！開始玩樂隊了！,6554,6641
302910,306200,CRYCHICを辞めさせていただきますわ,7262,7341
302910,306200,我要退出CRYCHIC了,7262,7341
306580,308580,燈はお前を待ってたんだよ,7350,7398
306580,308580,燈是在等妳啊,7350,7398
308580,309500,待って,7398,7420
308580,309500,等一下,7398,7420
309860,312080,せっかく楽しくやってきたんだから,7429,7482
309860,312080,難得之前都挺開心的,7429,7482
312430,314750,睦ちゃんもそう思うよね,7490,7546
312430,314750,小睦也這麼覺得吧,7490,7546
315210,316160,私は…,7557,7580
315210,316160,我…,7557,7580
317530,322760,バンド　楽しいって思ったこと　一度もない,7613,7738
317530,322760,從沒覺得樂隊有意思過,7613,7738
333210,334110,祥ちゃん,7989,8010
333210,334110,小祥,7989,8010
336140,337140,燈ちゃん,8059,8083
336140,337140,小燈,8059,8083
337890,339930,あれは解散じゃない,8101,8150
337890,339930,那不是解散,8101,8150
338650,339530,立希ちゃん,8119,8140
338650,339530,立希,8119,8140
340930,343380,まだ終わってない,8174,8232
340930,343380,還沒有結束,8174,8232
341680,342820,睦ちゃん,8192,8219
341680,342820,小睦,8192,8219
345630,347640,すれ違ってしまっただけで,8286,8335
345630,347640,只是彼此因誤會錯開,8286,8335
348350,349960,また仲良くなれる,8352,8390
348350,349960,還能破鏡重圓,8352,8390
351850,354140,みんなもそれを…,8435,8490
351850,354140,大家也都…,8435,8490
355850,356780,望んでる,8531,8554
355850,356780,希望如此,8531,8554
357950,360050,だってあんなにみんな…,8582,8632
357950,360050,畢竟大家是那麼…,8582,8632
360260,363540,あなた　ご自分のことばかりですのね,8637,8716
360260,363540,妳不管什麼事 都只想著自己啊,8637,8716
364620,365340,違う,8742,8759
364620,365340,不是的,8742,8759
366480,367320,私は…,8786,8806
366480,367320,我…,8786,8806
370690,374510,みんなのために　ずっと…,8887,8979
370690,374510,為了大家 一直…,8887,8979
379460,380260,ずっと…,9097,9117
379460,380260,一直…,9097,9117
383510,383940,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,9195,9205
383510,383570,もしこの雨が上がっても,9195,9196
383510,383570,もしこの雨が上がっても,9195,9196
383510,383940,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,9195,9205
383510,383570,もしこの雨が上がっても,9195,9196
383510,383570,もしこの雨が上がっても,9195,9196
383570,383600,もしこの雨が上がっても,9196,9197
383570,383600,もしこの雨が上がっても,9196,9197
383570,383600,もしこの雨が上がっても,9196,9197
383570,383600,もしこの雨が上がっても,9196,9197
383570,383980,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,9196,9206
383570,383940,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,9196,9205
383570,383600,即使雨過天晴,9196,9197
383570,383570,即使雨過天晴,9196,9196
383570,383600,即使雨過天晴,9196,9197
383570,383600,即使雨過天晴,9196,9197
383570,383570,即使雨過天晴,9196,9196
383570,383600,即使雨過天晴,9196,9197
383570,383980,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,9196,9206
383570,383940,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,9196,9205
383570,383600,即使雨過天晴,9196,9197
383570,383570,即使雨過天晴,9196,9196
383570,383600,即使雨過天晴,9196,9197
383570,383600,即使雨過天晴,9196,9197
383570,383570,即使雨過天晴,9196,9196
383570,383600,即使雨過天晴,9196,9197
383600,384010,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,9197,9207
383600,383640,もしこの雨が上がっても,9197,9198
383600,383640,もしこの雨が上がっても,9197,9198
383600,383640,もしこの雨が上がっても,9197,9198
383600,383640,もしこの雨が上がっても,9197,9198
383600,384010,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,9197,9207
383600,383640,もしこの雨が上がっても,9197,9198
383600,383640,もしこの雨が上がっても,9197,9198
383600,383640,もしこの雨が上がっても,9197,9198
383600,383640,もしこの雨が上がっても,9197,9198
383600,383640,即使雨過天晴,9197,9198
383600,383640,即使雨過天晴,9197,9198
383600,383640,即使雨過天晴,9197,9198
383600,383640,即使雨過天晴,9197,9198
383600,383640,即使雨過天晴,9197,9198
383600,383640,即使雨過天晴,9197,9198
383600,383640,即使雨過天晴,9197,9198
383600,383640,即使雨過天晴,9197,9198
383640,384070,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,9198,9208
383640,383690,もしこの雨が上がっても,9198,9199
383640,383690,もしこの雨が上がっても,9198,9199
383640,383690,もしこの雨が上がっても,9198,9199
383640,383690,もしこの雨が上がっても,9198,9199
383640,383690,もしこの雨が上がっても,9198,9199
383640,383690,もしこの雨が上がっても,9198,9199
383640,384070,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,9198,9208
383640,383690,もしこの雨が上がっても,9198,9199
383640,383690,もしこの雨が上がっても,9198,9199
383640,383690,もしこの雨が上がっても,9198,9199
383640,383690,もしこの雨が上がっても,9198,9199
383640,383690,もしこの雨が上がっても,9198,9199
383640,383690,もしこの雨が上がっても,9198,9199
383640,383690,即使雨過天晴,9198,9199
383640,383690,即使雨過天晴,9198,9199
383640,383690,即使雨過天晴,9198,9199
383640,383690,即使雨過天晴,9198,9199
383640,383690,即使雨過天晴,9198,9199
383640,383690,即使雨過天晴,9198,9199
383640,383690,即使雨過天晴,9198,9199
383640,383690,即使雨過天晴,9198,9199
383690,384100,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,9199,9209
383690,383730,もしこの雨が上がっても,9199,9200
383690,383760,もしこの雨が上がっても,9199,9201
383690,383730,もしこの雨が上がっても,9199,9200
383690,383730,もしこの雨が上がっても,9199,9200
383690,383730,もしこの雨が上がっても,9199,9200
383690,383760,もしこの雨が上がっても,9199,9201
383690,383730,もしこの雨が上がっても,9199,9200
383690,383730,もしこの雨が上がっても,9199,9200
383690,384100,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,9199,9209
383690,383730,もしこの雨が上がっても,9199,9200
383690,383760,もしこの雨が上がっても,9199,9201
383690,383730,もしこの雨が上がっても,9199,9200
383690,383730,もしこの雨が上がっても,9199,9200
383690,383730,もしこの雨が上がっても,9199,9200
383690,383760,もしこの雨が上がっても,9199,9201
383690,383730,もしこの雨が上がっても,9199,9200
383690,383730,もしこの雨が上がっても,9199,9200
383690,384100,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,9199,9209
383690,384100,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,9199,9209
383690,383730,即使雨過天晴,9199,9200
383690,383730,即使雨過天晴,9199,9200
383690,383730,即使雨過天晴,9199,9200
383690,383760,即使雨過天晴,9199,9201
383690,383730,即使雨過天晴,9199,9200
383690,383730,即使雨過天晴,9199,9200
383690,383730,即使雨過天晴,9199,9200
383690,383760,即使雨過天晴,9199,9201
383690,384100,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,9199,9209
383690,384100,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,9199,9209
383690,383730,即使雨過天晴,9199,9200
383690,383730,即使雨過天晴,9199,9200
383690,383730,即使雨過天晴,9199,9200
383690,383760,即使雨過天晴,9199,9201
383690,383730,即使雨過天晴,9199,9200
383690,383730,即使雨過天晴,9199,9200
383690,383730,即使雨過天晴,9199,9200
383690,383760,即使雨過天晴,9199,9201
383730,384140,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,9200,9210
383730,383760,もしこの雨が上がっても,9200,9201
383730,383760,もしこの雨が上がっても,9200,9201
383730,383760,もしこの雨が上がっても,9200,9201
383730,383760,もしこの雨が上がっても,9200,9201
383730,383760,もしこの雨が上がっても,9200,9201
383730,383760,もしこの雨が上がっても,9200,9201
383730,383760,もしこの雨が上がっても,9200,9201
383730,383760,もしこの雨が上がっても,9200,9201
383730,384140,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,9200,9210
383730,383760,もしこの雨が上がっても,9200,9201
383730,383760,もしこの雨が上がっても,9200,9201
383730,383760,もしこの雨が上がっても,9200,9201
383730,383760,もしこの雨が上がっても,9200,9201
383730,383760,もしこの雨が上がっても,9200,9201
383730,383760,もしこの雨が上がっても,9200,9201
383730,383760,もしこの雨が上がっても,9200,9201
383730,383760,もしこの雨が上がっても,9200,9201
383730,383760,即使雨過天晴,9200,9201
383730,383760,即使雨過天晴,9200,9201
383730,383760,即使雨過天晴,9200,9201
383730,383760,即使雨過天晴,9200,9201
383730,383760,即使雨過天晴,9200,9201
383730,383760,即使雨過天晴,9200,9201
383730,383760,即使雨過天晴,9200,9201
383730,383760,即使雨過天晴,9200,9201
383730,383760,即使雨過天晴,9200,9201
383730,383760,即使雨過天晴,9200,9201
383730,383760,即使雨過天晴,9200,9201
383730,383760,即使雨過天晴,9200,9201
383760,384190,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,9201,9211
383760,383820,もしこの雨が上がっても,9201,9202
383760,383820,もしこの雨が上がっても,9201,9202
383760,383820,もしこの雨が上がっても,9201,9202
383760,383820,もしこの雨が上がっても,9201,9202
383760,383820,もしこの雨が上がっても,9201,9202
383760,383820,もしこの雨が上がっても,9201,9202
383760,383820,もしこの雨が上がっても,9201,9202
383760,383820,もしこの雨が上がっても,9201,9202
383760,383820,もしこの雨が上がっても,9201,9202
383760,383820,もしこの雨が上がっても,9201,9202
383760,383820,もしこの雨が上がっても,9201,9202
383760,383820,もしこの雨が上がっても,9201,9202
383760,384190,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,9201,9211
383760,383820,もしこの雨が上がっても,9201,9202
383760,383820,もしこの雨が上がっても,9201,9202
383760,383820,もしこの雨が上がっても,9201,9202
383760,383820,もしこの雨が上がっても,9201,9202
383760,383820,もしこの雨が上がっても,9201,9202
383760,383820,もしこの雨が上がっても,9201,9202
383760,383820,もしこの雨が上がっても,9201,9202
383760,383820,もしこの雨が上がっても,9201,9202
383760,383820,もしこの雨が上がっても,9201,9202
383760,383820,もしこの雨が上がっても,9201,9202
383760,383820,もしこの雨が上がっても,9201,9202
383760,383820,もしこの雨が上がっても,9201,9202
383760,383820,即使雨過天晴,9201,9202
383760,383820,即使雨過天晴,9201,9202
383760,383820,即使雨過天晴,9201,9202
383760,383820,即使雨過天晴,9201,9202
383760,383820,即使雨過天晴,9201,9202
383760,383820,即使雨過天晴,9201,9202
383760,383820,即使雨過天晴,9201,9202
383760,383820,即使雨過天晴,9201,9202
383760,383820,即使雨過天晴,9201,9202
383760,383820,即使雨過天晴,9201,9202
383760,383820,即使雨過天晴,9201,9202
383760,383820,即使雨過天晴,9201,9202
383760,383820,即使雨過天晴,9201,9202
383760,383820,即使雨過天晴,9201,9202
383760,383820,即使雨過天晴,9201,9202
383760,383820,即使雨過天晴,9201,9202
383820,384230,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,9202,9212
383820,384260,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,9202,9213
383820,383850,もしこの雨が上がっても,9202,9203
383820,383820,もしこの雨が上がっても,9202,9202
383820,383850,もしこの雨が上がっても,9202,9203
383820,383850,もしこの雨が上がっても,9202,9203
383820,383850,もしこの雨が上がっても,9202,9203
383820,383850,もしこの雨が上がっても,9202,9203
383820,383850,もしこの雨が上がっても,9202,9203
383820,383850,もしこの雨が上がっても,9202,9203
383820,383850,もしこの雨が上がっても,9202,9203
383820,383850,もしこの雨が上がっても,9202,9203
383820,383820,もしこの雨が上がっても,9202,9202
383820,383850,もしこの雨が上がっても,9202,9203
383820,383850,もしこの雨が上がっても,9202,9203
383820,383850,もしこの雨が上がっても,9202,9203
383820,383850,もしこの雨が上がっても,9202,9203
383820,383850,もしこの雨が上がっても,9202,9203
383820,383850,もしこの雨が上がっても,9202,9203
383820,383850,もしこの雨が上がっても,9202,9203
383820,384230,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,9202,9212
383820,384260,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,9202,9213
383820,383850,もしこの雨が上がっても,9202,9203
383820,383820,もしこの雨が上がっても,9202,9202
383820,383850,もしこの雨が上がっても,9202,9203
383820,383850,もしこの雨が上がっても,9202,9203
383820,383850,もしこの雨が上がっても,9202,9203
383820,383850,もしこの雨が上がっても,9202,9203
383820,383850,もしこの雨が上がっても,9202,9203
383820,383850,もしこの雨が上がっても,9202,9203
383820,383850,もしこの雨が上がっても,9202,9203
383820,383850,もしこの雨が上がっても,9202,9203
383820,383820,もしこの雨が上がっても,9202,9202
383820,383850,もしこの雨が上がっても,9202,9203
383820,383850,もしこの雨が上がっても,9202,9203
383820,383850,もしこの雨が上がっても,9202,9203
383820,383850,もしこの雨が上がっても,9202,9203
383820,383850,もしこの雨が上がっても,9202,9203
383820,383850,もしこの雨が上がっても,9202,9203
383820,383850,もしこの雨が上がっても,9202,9203
383820,383850,即使雨過天晴,9202,9203
383820,383850,即使雨過天晴,9202,9203
383820,383850,即使雨過天晴,9202,9203
383820,383820,即使雨過天晴,9202,9202
383820,383850,即使雨過天晴,9202,9203
383820,383850,即使雨過天晴,9202,9203
383820,383850,即使雨過天晴,9202,9203
383820,383850,即使雨過天晴,9202,9203
383820,383820,即使雨過天晴,9202,9202
383820,383850,即使雨過天晴,9202,9203
383820,383850,即使雨過天晴,9202,9203
383820,383850,即使雨過天晴,9202,9203
383820,383850,即使雨過天晴,9202,9203
383820,383820,即使雨過天晴,9202,9202
383820,383850,即使雨過天晴,9202,9203
383820,383850,即使雨過天晴,9202,9203
383820,383850,即使雨過天晴,9202,9203
383820,383850,即使雨過天晴,9202,9203
383820,383820,即使雨過天晴,9202,9202
383820,383850,即使雨過天晴,9202,9203
383850,384320,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,9203,9214
383850,383890,もしこの雨が上がっても,9203,9204
383850,383890,もしこの雨が上がっても,9203,9204
383850,383890,もしこの雨が上がっても,9203,9204
383850,383890,もしこの雨が上がっても,9203,9204
383850,383890,もしこの雨が上がっても,9203,9204
383850,383940,もしこの雨が上がっても,9203,9205
383850,383890,もしこの雨が上がっても,9203,9204
383850,383890,もしこの雨が上がっても,9203,9204
383850,383890,もしこの雨が上がっても,9203,9204
383850,383890,もしこの雨が上がっても,9203,9204
383850,383890,もしこの雨が上がっても,9203,9204
383850,383890,もしこの雨が上がっても,9203,9204
383850,383890,もしこの雨が上がっても,9203,9204
383850,383890,もしこの雨が上がっても,9203,9204
383850,383940,もしこの雨が上がっても,9203,9205
383850,383890,もしこの雨が上がっても,9203,9204
383850,383890,もしこの雨が上がっても,9203,9204
383850,383890,もしこの雨が上がっても,9203,9204
383850,384320,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,9203,9214
383850,383890,もしこの雨が上がっても,9203,9204
383850,383890,もしこの雨が上がっても,9203,9204
383850,383890,もしこの雨が上がっても,9203,9204
383850,383890,もしこの雨が上がっても,9203,9204
383850,383890,もしこの雨が上がっても,9203,9204
383850,383940,もしこの雨が上がっても,9203,9205
383850,383890,もしこの雨が上がっても,9203,9204
383850,383890,もしこの雨が上がっても,9203,9204
383850,383890,もしこの雨が上がっても,9203,9204
383850,383890,もしこの雨が上がっても,9203,9204
383850,383890,もしこの雨が上がっても,9203,9204
383850,383890,もしこの雨が上がっても,9203,9204
383850,383890,もしこの雨が上がっても,9203,9204
383850,383890,もしこの雨が上がっても,9203,9204
383850,383940,もしこの雨が上がっても,9203,9205
383850,383890,もしこの雨が上がっても,9203,9204
383850,383890,もしこの雨が上がっても,9203,9204
383850,383890,もしこの雨が上がっても,9203,9204
383850,384260,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,9203,9213
383850,383890,即使雨過天晴,9203,9204
383850,383890,即使雨過天晴,9203,9204
383850,383890,即使雨過天晴,9203,9204
383850,383890,即使雨過天晴,9203,9204
383850,383890,即使雨過天晴,9203,9204
383850,383890,即使雨過天晴,9203,9204
383850,383890,即使雨過天晴,9203,9204
383850,383890,即使雨過天晴,9203,9204
383850,383890,即使雨過天晴,9203,9204
383850,383890,即使雨過天晴,9203,9204
383850,384260,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,9203,9213
383850,383890,即使雨過天晴,9203,9204
383850,383890,即使雨過天晴,9203,9204
383850,383890,即使雨過天晴,9203,9204
383850,383890,即使雨過天晴,9203,9204
383850,383890,即使雨過天晴,9203,9204
383850,383890,即使雨過天晴,9203,9204
383850,383890,即使雨過天晴,9203,9204
383850,383890,即使雨過天晴,9203,9204
383850,383890,即使雨過天晴,9203,9204
383850,383890,即使雨過天晴,9203,9204
383890,384320,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,9204,9214
383890,383940,もしこの雨が上がっても,9204,9205
383890,383940,もしこの雨が上がっても,9204,9205
383890,383940,もしこの雨が上がっても,9204,9205
383890,383940,もしこの雨が上がっても,9204,9205
383890,383940,もしこの雨が上がっても,9204,9205
383890,383940,もしこの雨が上がっても,9204,9205
383890,383940,もしこの雨が上がっても,9204,9205
383890,386030,もしこの雨が上がっても,9204,9255
383890,383940,もしこの雨が上がっても,9204,9205
383890,383940,もしこの雨が上がっても,9204,9205
383890,383940,もしこの雨が上がっても,9204,9205
383890,383940,もしこの雨が上がっても,9204,9205
383890,383940,もしこの雨が上がっても,9204,9205
383890,383940,もしこの雨が上がっても,9204,9205
383890,383940,もしこの雨が上がっても,9204,9205
383890,383940,もしこの雨が上がっても,9204,9205
383890,385890,もしこの雨が上がっても,9204,9252
383890,383940,もしこの雨が上がっても,9204,9205
383890,384320,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,9204,9214
383890,383940,もしこの雨が上がっても,9204,9205
383890,383940,もしこの雨が上がっても,9204,9205
383890,383940,もしこの雨が上がっても,9204,9205
383890,383940,もしこの雨が上がっても,9204,9205
383890,383940,もしこの雨が上がっても,9204,9205
383890,383940,もしこの雨が上がっても,9204,9205
383890,383940,もしこの雨が上がっても,9204,9205
383890,385820,もしこの雨が上がっても,9204,9250
383890,383940,もしこの雨が上がっても,9204,9205
383890,383940,もしこの雨が上がっても,9204,9205
383890,383940,もしこの雨が上がっても,9204,9205
383890,383940,もしこの雨が上がっても,9204,9205
383890,383940,もしこの雨が上がっても,9204,9205
383890,383940,もしこの雨が上がっても,9204,9205
383890,383940,もしこの雨が上がっても,9204,9205
383890,383940,もしこの雨が上がっても,9204,9205
383890,385640,もしこの雨が上がっても,9204,9246
383890,383940,もしこの雨が上がっても,9204,9205
383890,384320,m 20 0 b 10 0 0 10 0 20 b 0 31 10 40 20 40 b 31 40 40 31 40 20 b 40 10 31 0 20 0,9204,9214
383890,383940,即使雨過天晴,9204,9205
383890,383980,即使雨過天晴,9204,9206
383890,383940,即使雨過天晴,9204,9205
383890,383940,即使雨過天晴,9204,9205
383890,383940,即使雨過天晴,9204,9205
383890,385730,即使雨過天晴,9204,9248
383890,383940,即使雨過天晴,9204,9205
383890,383980,即使雨過天晴,9204,9206
383890,383940,即使雨過天晴,9204,9205
383890,383940,即使雨過天晴,9204,9205
383890,383940,即使雨過天晴,9204,9205
383890,385820,即使雨過天晴,9204,9250
